"SUBJECT","LOCATION","FREQUENCY","TIME","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"BSCICP03","KOR","M","2000-01","IDX","0",,99.01158,
"BSCICP03","KOR","M","2000-02","IDX","0",,99.35542,
"BSCICP03","KOR","M","2000-03","IDX","0",,99.56059,
"BSCICP03","KOR","M","2000-04","IDX","0",,99.67005,
"BSCICP03","KOR","M","2000-05","IDX","0",,99.75844,
"BSCICP03","KOR","M","2000-06","IDX","0",,99.8902,
"BSCICP03","KOR","M","2000-07","IDX","0",,100.11,
"BSCICP03","KOR","M","2000-08","IDX","0",,100.5025,
"BSCICP03","KOR","M","2000-09","IDX","0",,101.1524,
"BSCICP03","KOR","M","2000-10","IDX","0",,101.9441,
"BSCICP03","KOR","M","2000-11","IDX","0",,102.7328,
"BSCICP03","KOR","M","2000-12","IDX","0",,103.387,
"BSCICP03","KOR","M","2001-01","IDX","0",,103.8216,
"BSCICP03","KOR","M","2001-02","IDX","0",,103.8726,
"BSCICP03","KOR","M","2001-03","IDX","0",,103.3811,
"BSCICP03","KOR","M","2001-04","IDX","0",,102.6711,
"BSCICP03","KOR","M","2001-05","IDX","0",,102.1403,
"BSCICP03","KOR","M","2001-06","IDX","0",,102.0691,
"BSCICP03","KOR","M","2001-07","IDX","0",,102.2506,
"BSCICP03","KOR","M","2001-08","IDX","0",,102.3996,
"BSCICP03","KOR","M","2001-09","IDX","0",,102.309,
"BSCICP03","KOR","M","2001-10","IDX","0",,102.0386,
"BSCICP03","KOR","M","2001-11","IDX","0",,101.6677,
"BSCICP03","KOR","M","2001-12","IDX","0",,101.2281,
"BSCICP03","KOR","M","2002-01","IDX","0",,100.7368,
"BSCICP03","KOR","M","2002-02","IDX","0",,100.1851,
"BSCICP03","KOR","M","2002-03","IDX","0",,99.57997,
"BSCICP03","KOR","M","2002-04","IDX","0",,99.04472,
"BSCICP03","KOR","M","2002-05","IDX","0",,98.78263,
"BSCICP03","KOR","M","2002-06","IDX","0",,98.98154,
"BSCICP03","KOR","M","2002-07","IDX","0",,99.43397,
"BSCICP03","KOR","M","2002-08","IDX","0",,99.90134,
"BSCICP03","KOR","M","2002-09","IDX","0",,100.2246,
"BSCICP03","KOR","M","2002-10","IDX","0",,100.4198,
"BSCICP03","KOR","M","2002-11","IDX","0",,100.4675,
"BSCICP03","KOR","M","2002-12","IDX","0",,100.2303,
"BSCICP03","KOR","M","2003-01","IDX","0",,99.5175,
"BSCICP03","KOR","M","2003-02","IDX","0",,98.9193,
"BSCICP03","KOR","M","2003-03","IDX","0",,98.53388,
"BSCICP03","KOR","M","2003-04","IDX","0",,98.34039,
"BSCICP03","KOR","M","2003-05","IDX","0",,98.09637,
"BSCICP03","KOR","M","2003-06","IDX","0",,97.8316,
"BSCICP03","KOR","M","2003-07","IDX","0",,97.71668,
"BSCICP03","KOR","M","2003-08","IDX","0",,97.83989,
"BSCICP03","KOR","M","2003-09","IDX","0",,98.09686,
"BSCICP03","KOR","M","2003-10","IDX","0",,98.36767,
"BSCICP03","KOR","M","2003-11","IDX","0",,98.63521,
"BSCICP03","KOR","M","2003-12","IDX","0",,98.86457,
"BSCICP03","KOR","M","2004-01","IDX","0",,99.07326,
"BSCICP03","KOR","M","2004-02","IDX","0",,99.28959,
"BSCICP03","KOR","M","2004-03","IDX","0",,99.41901,
"BSCICP03","KOR","M","2004-04","IDX","0",,99.36562,
"BSCICP03","KOR","M","2004-05","IDX","0",,99.09046,
"BSCICP03","KOR","M","2004-06","IDX","0",,98.81499,
"BSCICP03","KOR","M","2004-07","IDX","0",,98.73326,
"BSCICP03","KOR","M","2004-08","IDX","0",,98.83689,
"BSCICP03","KOR","M","2004-09","IDX","0",,98.92179,
"BSCICP03","KOR","M","2004-10","IDX","0",,98.89736,
"BSCICP03","KOR","M","2004-11","IDX","0",,98.77673,
"BSCICP03","KOR","M","2004-12","IDX","0",,98.6636,
"BSCICP03","KOR","M","2005-01","IDX","0",,98.76029,
"BSCICP03","KOR","M","2005-02","IDX","0",,99.06799,
"BSCICP03","KOR","M","2005-03","IDX","0",,99.36508,
"BSCICP03","KOR","M","2005-04","IDX","0",,99.46254,
"BSCICP03","KOR","M","2005-05","IDX","0",,99.31973,
"BSCICP03","KOR","M","2005-06","IDX","0",,99.13457,
"BSCICP03","KOR","M","2005-07","IDX","0",,99.03604,
"BSCICP03","KOR","M","2005-08","IDX","0",,99.11902,
"BSCICP03","KOR","M","2005-09","IDX","0",,99.2802,
"BSCICP03","KOR","M","2005-10","IDX","0",,99.43535,
"BSCICP03","KOR","M","2005-11","IDX","0",,99.58334,
"BSCICP03","KOR","M","2005-12","IDX","0",,99.80116,
"BSCICP03","KOR","M","2006-01","IDX","0",,100.0208,
"BSCICP03","KOR","M","2006-02","IDX","0",,100.2245,
"BSCICP03","KOR","M","2006-03","IDX","0",,100.3749,
"BSCICP03","KOR","M","2006-04","IDX","0",,100.3619,
"BSCICP03","KOR","M","2006-05","IDX","0",,100.1147,
"BSCICP03","KOR","M","2006-06","IDX","0",,99.80262,
"BSCICP03","KOR","M","2006-07","IDX","0",,99.55691,
"BSCICP03","KOR","M","2006-08","IDX","0",,99.55738,
"BSCICP03","KOR","M","2006-09","IDX","0",,99.71523,
"BSCICP03","KOR","M","2006-10","IDX","0",,99.82265,
"BSCICP03","KOR","M","2006-11","IDX","0",,99.77036,
"BSCICP03","KOR","M","2006-12","IDX","0",,99.62783,
"BSCICP03","KOR","M","2007-01","IDX","0",,99.54551,
"BSCICP03","KOR","M","2007-02","IDX","0",,99.67203,
"BSCICP03","KOR","M","2007-03","IDX","0",,99.82372,
"BSCICP03","KOR","M","2007-04","IDX","0",,99.95863,
"BSCICP03","KOR","M","2007-05","IDX","0",,100.0248,
"BSCICP03","KOR","M","2007-06","IDX","0",,100.0131,
"BSCICP03","KOR","M","2007-07","IDX","0",,100.0037,
"BSCICP03","KOR","M","2007-08","IDX","0",,99.98991,
"BSCICP03","KOR","M","2007-09","IDX","0",,99.9627,
"BSCICP03","KOR","M","2007-10","IDX","0",,99.96217,
"BSCICP03","KOR","M","2007-11","IDX","0",,99.95449,
"BSCICP03","KOR","M","2007-12","IDX","0",,99.9076,
"BSCICP03","KOR","M","2008-01","IDX","0",,99.91142,
"BSCICP03","KOR","M","2008-02","IDX","0",,99.99957,
"BSCICP03","KOR","M","2008-03","IDX","0",,100.108,
"BSCICP03","KOR","M","2008-04","IDX","0",,100.1745,
"BSCICP03","KOR","M","2008-05","IDX","0",,100.1054,
"BSCICP03","KOR","M","2008-06","IDX","0",,99.97174,
"BSCICP03","KOR","M","2008-07","IDX","0",,99.81587,
"BSCICP03","KOR","M","2008-08","IDX","0",,99.55955,
"BSCICP03","KOR","M","2008-09","IDX","0",,99.08488,
"BSCICP03","KOR","M","2008-10","IDX","0",,98.26547,
"BSCICP03","KOR","M","2008-11","IDX","0",,97.17825,
"BSCICP03","KOR","M","2008-12","IDX","0",,96.28482,
"BSCICP03","KOR","M","2009-01","IDX","0",,96.0172,
"BSCICP03","KOR","M","2009-02","IDX","0",,96.24491,
"BSCICP03","KOR","M","2009-03","IDX","0",,96.84283,
"BSCICP03","KOR","M","2009-04","IDX","0",,97.53862,
"BSCICP03","KOR","M","2009-05","IDX","0",,98.103,
"BSCICP03","KOR","M","2009-06","IDX","0",,98.51735,
"BSCICP03","KOR","M","2009-07","IDX","0",,98.85973,
"BSCICP03","KOR","M","2009-08","IDX","0",,99.22839,
"BSCICP03","KOR","M","2009-09","IDX","0",,99.51195,
"BSCICP03","KOR","M","2009-10","IDX","0",,99.6589,
"BSCICP03","KOR","M","2009-11","IDX","0",,99.73186,
"BSCICP03","KOR","M","2009-12","IDX","0",,99.91074,
"BSCICP03","KOR","M","2010-01","IDX","0",,100.2321,
"BSCICP03","KOR","M","2010-02","IDX","0",,100.5606,
"BSCICP03","KOR","M","2010-03","IDX","0",,100.7927,
"BSCICP03","KOR","M","2010-04","IDX","0",,100.9415,
"BSCICP03","KOR","M","2010-05","IDX","0",,100.9796,
"BSCICP03","KOR","M","2010-06","IDX","0",,100.8778,
"BSCICP03","KOR","M","2010-07","IDX","0",,100.7172,
"BSCICP03","KOR","M","2010-08","IDX","0",,100.5285,
"BSCICP03","KOR","M","2010-09","IDX","0",,100.3024,
"BSCICP03","KOR","M","2010-10","IDX","0",,100.1402,
"BSCICP03","KOR","M","2010-11","IDX","0",,100.1056,
"BSCICP03","KOR","M","2010-12","IDX","0",,100.1605,
"BSCICP03","KOR","M","2011-01","IDX","0",,100.2756,
"BSCICP03","KOR","M","2011-02","IDX","0",,100.4126,
"BSCICP03","KOR","M","2011-03","IDX","0",,100.5217,
"BSCICP03","KOR","M","2011-04","IDX","0",,100.5549,
"BSCICP03","KOR","M","2011-05","IDX","0",,100.3944,
"BSCICP03","KOR","M","2011-06","IDX","0",,100.1572,
"BSCICP03","KOR","M","2011-07","IDX","0",,99.9425,
"BSCICP03","KOR","M","2011-08","IDX","0",,99.7689,
"BSCICP03","KOR","M","2011-09","IDX","0",,99.63886,
"BSCICP03","KOR","M","2011-10","IDX","0",,99.44954,
"BSCICP03","KOR","M","2011-11","IDX","0",,99.23544,
"BSCICP03","KOR","M","2011-12","IDX","0",,99.09499,
"BSCICP03","KOR","M","2012-01","IDX","0",,99.06679,
"BSCICP03","KOR","M","2012-02","IDX","0",,99.19503,
"BSCICP03","KOR","M","2012-03","IDX","0",,99.33246,
"BSCICP03","KOR","M","2012-04","IDX","0",,99.38748,
"BSCICP03","KOR","M","2012-05","IDX","0",,99.29936,
"BSCICP03","KOR","M","2012-06","IDX","0",,99.09583,
"BSCICP03","KOR","M","2012-07","IDX","0",,98.83097,
"BSCICP03","KOR","M","2012-08","IDX","0",,98.63876,
"BSCICP03","KOR","M","2012-09","IDX","0",,98.47225,
"BSCICP03","KOR","M","2012-10","IDX","0",,98.37099,
"BSCICP03","KOR","M","2012-11","IDX","0",,98.32716,
"BSCICP03","KOR","M","2012-12","IDX","0",,98.38685,
"BSCICP03","KOR","M","2013-01","IDX","0",,98.54376,
"BSCICP03","KOR","M","2013-02","IDX","0",,98.79214,
"BSCICP03","KOR","M","2013-03","IDX","0",,98.96982,
"BSCICP03","KOR","M","2013-04","IDX","0",,99.11045,
"BSCICP03","KOR","M","2013-05","IDX","0",,99.15321,
"BSCICP03","KOR","M","2013-06","IDX","0",,99.10246,
"BSCICP03","KOR","M","2013-07","IDX","0",,98.98499,
"BSCICP03","KOR","M","2013-08","IDX","0",,98.90076,
"BSCICP03","KOR","M","2013-09","IDX","0",,98.95268,
"BSCICP03","KOR","M","2013-10","IDX","0",,99.03059,
"BSCICP03","KOR","M","2013-11","IDX","0",,99.05959,
"BSCICP03","KOR","M","2013-12","IDX","0",,99.07227,
"BSCICP03","KOR","M","2014-01","IDX","0",,99.14223,
"BSCICP03","KOR","M","2014-02","IDX","0",,99.25873,
"BSCICP03","KOR","M","2014-03","IDX","0",,99.33185,
"BSCICP03","KOR","M","2014-04","IDX","0",,99.33869,
"BSCICP03","KOR","M","2014-05","IDX","0",,99.21278,
"BSCICP03","KOR","M","2014-06","IDX","0",,99.02486,
"BSCICP03","KOR","M","2014-07","IDX","0",,98.8836,
"BSCICP03","KOR","M","2014-08","IDX","0",,98.82323,
"BSCICP03","KOR","M","2014-09","IDX","0",,98.83218,
"BSCICP03","KOR","M","2014-10","IDX","0",,98.83839,
"BSCICP03","KOR","M","2014-11","IDX","0",,98.88802,
"BSCICP03","KOR","M","2014-12","IDX","0",,99.02664,
"BSCICP03","KOR","M","2015-01","IDX","0",,99.21207,
"BSCICP03","KOR","M","2015-02","IDX","0",,99.36344,
"BSCICP03","KOR","M","2015-03","IDX","0",,99.36346,
"BSCICP03","KOR","M","2015-04","IDX","0",,99.20731,
"BSCICP03","KOR","M","2015-05","IDX","0",,98.8525,
"BSCICP03","KOR","M","2015-06","IDX","0",,98.52514,
"BSCICP03","KOR","M","2015-07","IDX","0",,98.39909,
"BSCICP03","KOR","M","2015-08","IDX","0",,98.39788,
"BSCICP03","KOR","M","2015-09","IDX","0",,98.43327,
"BSCICP03","KOR","M","2015-10","IDX","0",,98.48162,
"BSCICP03","KOR","M","2015-11","IDX","0",,98.47335,
"BSCICP03","KOR","M","2015-12","IDX","0",,98.39481,
"BSCICP03","KOR","M","2016-01","IDX","0",,98.33403,
"BSCICP03","KOR","M","2016-02","IDX","0",,98.33408,
"BSCICP03","KOR","M","2016-03","IDX","0",,98.45382,
"BSCICP03","KOR","M","2016-04","IDX","0",,98.61773,
"BSCICP03","KOR","M","2016-05","IDX","0",,98.68386,
"BSCICP03","KOR","M","2016-06","IDX","0",,98.69279,
"BSCICP03","KOR","M","2016-07","IDX","0",,98.68888,
"BSCICP03","KOR","M","2016-08","IDX","0",,98.67387,
"BSCICP03","KOR","M","2016-09","IDX","0",,98.64825,
"BSCICP03","KOR","M","2016-10","IDX","0",,98.66386,
"BSCICP03","KOR","M","2016-11","IDX","0",,98.73684,
"BSCICP03","KOR","M","2016-12","IDX","0",,98.83208,
"BSCICP03","KOR","M","2017-01","IDX","0",,98.97789,
"BSCICP03","KOR","M","2017-02","IDX","0",,99.13327,
"BSCICP03","KOR","M","2017-03","IDX","0",,99.26724,
"BSCICP03","KOR","M","2017-04","IDX","0",,99.27862,
"BSCICP03","KOR","M","2017-05","IDX","0",,99.19979,
"BSCICP03","KOR","M","2017-06","IDX","0",,99.11032,
"BSCICP03","KOR","M","2017-07","IDX","0",,99.06562,
"BSCICP03","KOR","M","2017-08","IDX","0",,99.07379,
"BSCICP03","KOR","M","2017-09","IDX","0",,99.10281,
"BSCICP03","KOR","M","2017-10","IDX","0",,99.1474,
"BSCICP03","KOR","M","2017-11","IDX","0",,99.16252,
"BSCICP03","KOR","M","2017-12","IDX","0",,99.13136,
"BSCICP03","KOR","M","2018-01","IDX","0",,99.01268,
"BSCICP03","KOR","M","2018-02","IDX","0",,98.8846,
"BSCICP03","KOR","M","2018-03","IDX","0",,98.80051,
"BSCICP03","KOR","M","2018-04","IDX","0",,98.84209,
"BSCICP03","KOR","M","2018-05","IDX","0",,98.90308,
"BSCICP03","KOR","M","2018-06","IDX","0",,98.91047,
"BSCICP03","KOR","M","2018-07","IDX","0",,98.80109,
"BSCICP03","KOR","M","2018-08","IDX","0",,98.70181,
"BSCICP03","KOR","M","2018-09","IDX","0",,98.62613,
"BSCICP03","KOR","M","2018-10","IDX","0",,98.57337,
"BSCICP03","KOR","M","2018-11","IDX","0",,98.56685,
"BSCICP03","KOR","M","2018-12","IDX","0",,98.5565,
"BSCICP03","KOR","M","2019-01","IDX","0",,98.57553,
"BSCICP03","KOR","M","2019-02","IDX","0",,98.63818,
"BSCICP03","KOR","M","2019-03","IDX","0",,98.72066,
"BSCICP03","KOR","M","2019-04","IDX","0",,98.77358,
"BSCICP03","KOR","M","2019-05","IDX","0",,98.75211,
"BSCICP03","KOR","M","2019-06","IDX","0",,98.60053,
"BSCICP03","KOR","M","2019-07","IDX","0",,98.42395,
"BSCICP03","KOR","M","2019-08","IDX","0",,98.33951,
"BSCICP03","KOR","M","2019-09","IDX","0",,98.35269,
"BSCICP03","KOR","M","2019-10","IDX","0",,98.40424,
"BSCICP03","KOR","M","2019-11","IDX","0",,98.50713,
"BSCICP03","KOR","M","2019-12","IDX","0",,98.54485,
"BSCICP03","KOR","M","2020-01","IDX","0",,98.43126,
"BSCICP03","KOR","M","2020-02","IDX","0",,98.03537,
"BSCICP03","KOR","M","2020-03","IDX","0",,97.36996,
"BSCICP03","KOR","M","2020-04","IDX","0",,96.76231,
"BSCICP03","KOR","M","2020-05","IDX","0",,96.46853,
"BSCICP03","KOR","M","2020-06","IDX","0",,96.60559,
"BSCICP03","KOR","M","2020-07","IDX","0",,96.99468,
"BSCICP03","KOR","M","2020-08","IDX","0",,97.47456,
"BSCICP03","KOR","M","2020-09","IDX","0",,97.96288,
"BSCICP03","KOR","M","2020-10","IDX","0",,98.42685,
"BSCICP03","KOR","M","2020-11","IDX","0",,98.73257,
"BSCICP03","KOR","M","2020-12","IDX","0",,98.93197,
"BSCICP03","KOR","M","2021-01","IDX","0",,99.21967,
"BSCICP03","KOR","M","2021-02","IDX","0",,99.6211,
"BSCICP03","KOR","M","2021-03","IDX","0",,100.1177,
"BSCICP03","KOR","M","2021-04","IDX","0",,100.5831,
"BSCICP03","KOR","M","2021-05","IDX","0",,100.7749,
"BSCICP03","KOR","M","2021-06","IDX","0",,100.7323,
"BSCICP03","KOR","M","2021-07","IDX","0",,100.5468,
"BSCICP03","KOR","M","2021-08","IDX","0",,100.3298,
"BSCICP03","KOR","M","2021-09","IDX","0",,100.0976,
"BSCICP03","KOR","M","2021-10","IDX","0",,99.98862,
"BSCICP03","KOR","M","2021-11","IDX","0",,100.0076,
"BSCICP03","KOR","M","2021-12","IDX","0",,100.0595,
"BSCICP03","KOR","M","2022-01","IDX","0",,100.0805,
"BSCICP03","KOR","M","2022-02","IDX","0",,100.0615,
"BSCICP03","KOR","M","2022-03","IDX","0",,100.0267,
"BSCICP03","KOR","M","2022-04","IDX","0",,99.97791,
"BSCICP03","USA","M","2000-01","IDX","0",,100.8042,
"BSCICP03","USA","M","2000-02","IDX","0",,100.6035,
"BSCICP03","USA","M","2000-03","IDX","0",,100.4049,
"BSCICP03","USA","M","2000-04","IDX","0",,100.2096,
"BSCICP03","USA","M","2000-05","IDX","0",,99.97192,
"BSCICP03","USA","M","2000-06","IDX","0",,99.74833,
"BSCICP03","USA","M","2000-07","IDX","0",,99.59387,
"BSCICP03","USA","M","2000-08","IDX","0",,99.37546,
"BSCICP03","USA","M","2000-09","IDX","0",,99.17699,
"BSCICP03","USA","M","2000-10","IDX","0",,98.92535,
"BSCICP03","USA","M","2000-11","IDX","0",,98.54337,
"BSCICP03","USA","M","2000-12","IDX","0",,97.97358,
"BSCICP03","USA","M","2001-01","IDX","0",,97.51463,
"BSCICP03","USA","M","2001-02","IDX","0",,97.34304,
"BSCICP03","USA","M","2001-03","IDX","0",,97.40248,
"BSCICP03","USA","M","2001-04","IDX","0",,97.5071,
"BSCICP03","USA","M","2001-05","IDX","0",,97.62379,
"BSCICP03","USA","M","2001-06","IDX","0",,97.88153,
"BSCICP03","USA","M","2001-07","IDX","0",,98.18121,
"BSCICP03","USA","M","2001-08","IDX","0",,98.39364,
"BSCICP03","USA","M","2001-09","IDX","0",,98.24213,
"BSCICP03","USA","M","2001-10","IDX","0",,97.91026,
"BSCICP03","USA","M","2001-11","IDX","0",,98.05669,
"BSCICP03","USA","M","2001-12","IDX","0",,98.50665,
"BSCICP03","USA","M","2002-01","IDX","0",,99.13066,
"BSCICP03","USA","M","2002-02","IDX","0",,99.78203,
"BSCICP03","USA","M","2002-03","IDX","0",,100.2196,
"BSCICP03","USA","M","2002-04","IDX","0",,100.3904,
"BSCICP03","USA","M","2002-05","IDX","0",,100.4026,
"BSCICP03","USA","M","2002-06","IDX","0",,100.2175,
"BSCICP03","USA","M","2002-07","IDX","0",,99.81972,
"BSCICP03","USA","M","2002-08","IDX","0",,99.53915,
"BSCICP03","USA","M","2002-09","IDX","0",,99.40063,
"BSCICP03","USA","M","2002-10","IDX","0",,99.33618,
"BSCICP03","USA","M","2002-11","IDX","0",,99.4146,
"BSCICP03","USA","M","2002-12","IDX","0",,99.60977,
"BSCICP03","USA","M","2003-01","IDX","0",,99.53993,
"BSCICP03","USA","M","2003-02","IDX","0",,99.16113,
"BSCICP03","USA","M","2003-03","IDX","0",,98.76868,
"BSCICP03","USA","M","2003-04","IDX","0",,98.7152,
"BSCICP03","USA","M","2003-05","IDX","0",,99.00572,
"BSCICP03","USA","M","2003-06","IDX","0",,99.37383,
"BSCICP03","USA","M","2003-07","IDX","0",,99.78866,
"BSCICP03","USA","M","2003-08","IDX","0",,100.2007,
"BSCICP03","USA","M","2003-09","IDX","0",,100.5371,
"BSCICP03","USA","M","2003-10","IDX","0",,101.0185,
"BSCICP03","USA","M","2003-11","IDX","0",,101.5726,
"BSCICP03","USA","M","2003-12","IDX","0",,101.9898,
"BSCICP03","USA","M","2004-01","IDX","0",,102.1446,
"BSCICP03","USA","M","2004-02","IDX","0",,102.1475,
"BSCICP03","USA","M","2004-03","IDX","0",,102.1448,
"BSCICP03","USA","M","2004-04","IDX","0",,102.1561,
"BSCICP03","USA","M","2004-05","IDX","0",,102.1001,
"BSCICP03","USA","M","2004-06","IDX","0",,101.9423,
"BSCICP03","USA","M","2004-07","IDX","0",,101.7286,
"BSCICP03","USA","M","2004-08","IDX","0",,101.4241,
"BSCICP03","USA","M","2004-09","IDX","0",,101.1267,
"BSCICP03","USA","M","2004-10","IDX","0",,100.9387,
"BSCICP03","USA","M","2004-11","IDX","0",,100.8998,
"BSCICP03","USA","M","2004-12","IDX","0",,100.9013,
"BSCICP03","USA","M","2005-01","IDX","0",,100.7482,
"BSCICP03","USA","M","2005-02","IDX","0",,100.5448,
"BSCICP03","USA","M","2005-03","IDX","0",,100.3241,
"BSCICP03","USA","M","2005-04","IDX","0",,100.0912,
"BSCICP03","USA","M","2005-05","IDX","0",,99.97603,
"BSCICP03","USA","M","2005-06","IDX","0",,100.1245,
"BSCICP03","USA","M","2005-07","IDX","0",,100.3578,
"BSCICP03","USA","M","2005-08","IDX","0",,100.5252,
"BSCICP03","USA","M","2005-09","IDX","0",,100.8175,
"BSCICP03","USA","M","2005-10","IDX","0",,100.9391,
"BSCICP03","USA","M","2005-11","IDX","0",,100.841,
"BSCICP03","USA","M","2005-12","IDX","0",,100.6216,
"BSCICP03","USA","M","2006-01","IDX","0",,100.4428,
"BSCICP03","USA","M","2006-02","IDX","0",,100.3623,
"BSCICP03","USA","M","2006-03","IDX","0",,100.3296,
"BSCICP03","USA","M","2006-04","IDX","0",,100.3123,
"BSCICP03","USA","M","2006-05","IDX","0",,100.1697,
"BSCICP03","USA","M","2006-06","IDX","0",,100.0339,
"BSCICP03","USA","M","2006-07","IDX","0",,99.97459,
"BSCICP03","USA","M","2006-08","IDX","0",,99.88371,
"BSCICP03","USA","M","2006-09","IDX","0",,99.69471,
"BSCICP03","USA","M","2006-10","IDX","0",,99.49591,
"BSCICP03","USA","M","2006-11","IDX","0",,99.35512,
"BSCICP03","USA","M","2006-12","IDX","0",,99.33609,
"BSCICP03","USA","M","2007-01","IDX","0",,99.32037,
"BSCICP03","USA","M","2007-02","IDX","0",,99.43643,
"BSCICP03","USA","M","2007-03","IDX","0",,99.57413,
"BSCICP03","USA","M","2007-04","IDX","0",,99.7699,
"BSCICP03","USA","M","2007-05","IDX","0",,99.88679,
"BSCICP03","USA","M","2007-06","IDX","0",,99.89715,
"BSCICP03","USA","M","2007-07","IDX","0",,99.76574,
"BSCICP03","USA","M","2007-08","IDX","0",,99.5761,
"BSCICP03","USA","M","2007-09","IDX","0",,99.41131,
"BSCICP03","USA","M","2007-10","IDX","0",,99.29296,
"BSCICP03","USA","M","2007-11","IDX","0",,99.18656,
"BSCICP03","USA","M","2007-12","IDX","0",,99.09702,
"BSCICP03","USA","M","2008-01","IDX","0",,99.08396,
"BSCICP03","USA","M","2008-02","IDX","0",,98.98666,
"BSCICP03","USA","M","2008-03","IDX","0",,98.9612,
"BSCICP03","USA","M","2008-04","IDX","0",,99.03092,
"BSCICP03","USA","M","2008-05","IDX","0",,99.18023,
"BSCICP03","USA","M","2008-06","IDX","0",,99.28489,
"BSCICP03","USA","M","2008-07","IDX","0",,99.19054,
"BSCICP03","USA","M","2008-08","IDX","0",,98.74477,
"BSCICP03","USA","M","2008-09","IDX","0",,97.84589,
"BSCICP03","USA","M","2008-10","IDX","0",,96.86586,
"BSCICP03","USA","M","2008-11","IDX","0",,96.09108,
"BSCICP03","USA","M","2008-12","IDX","0",,95.65432,
"BSCICP03","USA","M","2009-01","IDX","0",,95.69431,
"BSCICP03","USA","M","2009-02","IDX","0",,95.92678,
"BSCICP03","USA","M","2009-03","IDX","0",,96.33347,
"BSCICP03","USA","M","2009-04","IDX","0",,96.95248,
"BSCICP03","USA","M","2009-05","IDX","0",,97.63113,
"BSCICP03","USA","M","2009-06","IDX","0",,98.31816,
"BSCICP03","USA","M","2009-07","IDX","0",,99.02321,
"BSCICP03","USA","M","2009-08","IDX","0",,99.60812,
"BSCICP03","USA","M","2009-09","IDX","0",,99.94771,
"BSCICP03","USA","M","2009-10","IDX","0",,100.1879,
"BSCICP03","USA","M","2009-11","IDX","0",,100.315,
"BSCICP03","USA","M","2009-12","IDX","0",,100.5534,
"BSCICP03","USA","M","2010-01","IDX","0",,100.8966,
"BSCICP03","USA","M","2010-02","IDX","0",,101.1427,
"BSCICP03","USA","M","2010-03","IDX","0",,101.3479,
"BSCICP03","USA","M","2010-04","IDX","0",,101.2851,
"BSCICP03","USA","M","2010-05","IDX","0",,100.9898,
"BSCICP03","USA","M","2010-06","IDX","0",,100.6407,
"BSCICP03","USA","M","2010-07","IDX","0",,100.4454,
"BSCICP03","USA","M","2010-08","IDX","0",,100.4195,
"BSCICP03","USA","M","2010-09","IDX","0",,100.5366,
"BSCICP03","USA","M","2010-10","IDX","0",,100.7765,
"BSCICP03","USA","M","2010-11","IDX","0",,101.0315,
"BSCICP03","USA","M","2010-12","IDX","0",,101.2304,
"BSCICP03","USA","M","2011-01","IDX","0",,101.3804,
"BSCICP03","USA","M","2011-02","IDX","0",,101.4359,
"BSCICP03","USA","M","2011-03","IDX","0",,101.3314,
"BSCICP03","USA","M","2011-04","IDX","0",,101.0621,
"BSCICP03","USA","M","2011-05","IDX","0",,100.6294,
"BSCICP03","USA","M","2011-06","IDX","0",,100.3552,
"BSCICP03","USA","M","2011-07","IDX","0",,100.0622,
"BSCICP03","USA","M","2011-08","IDX","0",,99.87143,
"BSCICP03","USA","M","2011-09","IDX","0",,99.74383,
"BSCICP03","USA","M","2011-10","IDX","0",,99.64809,
"BSCICP03","USA","M","2011-11","IDX","0",,99.66548,
"BSCICP03","USA","M","2011-12","IDX","0",,99.78944,
"BSCICP03","USA","M","2012-01","IDX","0",,99.93092,
"BSCICP03","USA","M","2012-02","IDX","0",,100.045,
"BSCICP03","USA","M","2012-03","IDX","0",,100.1036,
"BSCICP03","USA","M","2012-04","IDX","0",,100.072,
"BSCICP03","USA","M","2012-05","IDX","0",,99.87364,
"BSCICP03","USA","M","2012-06","IDX","0",,99.58074,
"BSCICP03","USA","M","2012-07","IDX","0",,99.40784,
"BSCICP03","USA","M","2012-08","IDX","0",,99.38946,
"BSCICP03","USA","M","2012-09","IDX","0",,99.39356,
"BSCICP03","USA","M","2012-10","IDX","0",,99.29936,
"BSCICP03","USA","M","2012-11","IDX","0",,99.2439,
"BSCICP03","USA","M","2012-12","IDX","0",,99.42001,
"BSCICP03","USA","M","2013-01","IDX","0",,99.74448,
"BSCICP03","USA","M","2013-02","IDX","0",,99.90976,
"BSCICP03","USA","M","2013-03","IDX","0",,99.76581,
"BSCICP03","USA","M","2013-04","IDX","0",,99.54213,
"BSCICP03","USA","M","2013-05","IDX","0",,99.5133,
"BSCICP03","USA","M","2013-06","IDX","0",,99.74412,
"BSCICP03","USA","M","2013-07","IDX","0",,100.0729,
"BSCICP03","USA","M","2013-08","IDX","0",,100.3592,
"BSCICP03","USA","M","2013-09","IDX","0",,100.4966,
"BSCICP03","USA","M","2013-10","IDX","0",,100.5367,
"BSCICP03","USA","M","2013-11","IDX","0",,100.5061,
"BSCICP03","USA","M","2013-12","IDX","0",,100.3662,
"BSCICP03","USA","M","2014-01","IDX","0",,100.1806,
"BSCICP03","USA","M","2014-02","IDX","0",,100.2326,
"BSCICP03","USA","M","2014-03","IDX","0",,100.344,
"BSCICP03","USA","M","2014-04","IDX","0",,100.4394,
"BSCICP03","USA","M","2014-05","IDX","0",,100.5023,
