"","일시","기온","강수량mm","적설량cm","비또는눈"
"1413","2015-02-19 20:00",2.7,0,0,FALSE
"1414","2015-02-19 21:00",2.4,0,0,FALSE
"1415","2015-02-19 22:00",0.8,0,0,FALSE
"1416","2015-02-19 23:00",-0.6,0,0,FALSE
"1417","2015-02-20 0:00",-1.2,0,0,FALSE
"1418","2015-02-20 1:00",-1.6,0,0,FALSE
"1419","2015-02-20 2:00",-1.6,0,0,FALSE
"1420","2015-02-20 3:00",-1.6,0,0,FALSE
"1421","2015-02-20 4:00",-2.3,0,0,FALSE
"1422","2015-02-20 5:00",-2.5,0,0,FALSE
"1423","2015-02-20 6:00",-3.1,0,0,FALSE
"1424","2015-02-20 7:00",-3.1,0,0,FALSE
"1425","2015-02-20 8:00",-1.5,0,0,FALSE
"1426","2015-02-20 9:00",2.5,0,0,FALSE
"1427","2015-02-20 10:00",4.3,0,0,FALSE
"1428","2015-02-20 11:00",6.9,0,0,FALSE
"1429","2015-02-20 12:00",7.1,0,0,FALSE
"1430","2015-02-20 13:00",8.8,0,0,FALSE
"1431","2015-02-20 14:00",8.8,0,0,FALSE
"1432","2015-02-20 15:00",9.7,0,0,FALSE
"1433","2015-02-20 16:00",9.8,0,0,FALSE
"1434","2015-02-20 17:00",9.7,0,0,FALSE
"1435","2015-02-20 18:00",9.1,0,0,FALSE
"1436","2015-02-20 19:00",8.3,0,0,FALSE
"1437","2015-02-20 20:00",7.9,0,0,FALSE
"1438","2015-02-20 21:00",7.6,0,0,FALSE
"1439","2015-02-20 22:00",7.6,0,0,FALSE
"1440","2015-02-20 23:00",7.2,0,0,FALSE
"1441","2015-02-21 0:00",6.7,0,0,FALSE
"1442","2015-02-21 1:00",7,0,0,FALSE
"1443","2015-02-21 2:00",6.9,0,0,FALSE
"1444","2015-02-21 3:00",6.8,0,0,FALSE
"1445","2015-02-21 4:00",6.5,0,0,FALSE
"1446","2015-02-21 5:00",6.7,0,0,FALSE
"1447","2015-02-21 6:00",5.9,0,0,FALSE
"1448","2015-02-21 7:00",6.9,0,0,FALSE
"1449","2015-02-21 8:00",6,0,0,FALSE
"1450","2015-02-21 9:00",6,0.2,0,TRUE
"1451","2015-02-21 10:00",5.8,0,0,FALSE
"1452","2015-02-21 11:00",6.7,0,0,FALSE
"1453","2015-02-21 12:00",6.5,0.6,0,TRUE
"1454","2015-02-21 13:00",5.8,0,0,FALSE
"1455","2015-02-21 14:00",5.8,0,0,FALSE
"1456","2015-02-21 15:00",6.2,3.2,0,TRUE
"1457","2015-02-21 16:00",6.2,0,0,FALSE
"1458","2015-02-21 17:00",6.4,0,0,FALSE
"1459","2015-02-21 18:00",6.2,0.6,0,TRUE
"1460","2015-02-21 19:00",6.2,0,0,FALSE
"1461","2015-02-21 20:00",6.5,0,0,FALSE
"1462","2015-02-21 21:00",6.7,0.9,0,TRUE
"1463","2015-02-21 22:00",6.8,0,0,FALSE
"1464","2015-02-21 23:00",7,0,0,FALSE
"1465","2015-02-22 0:00",7,1.1,0,TRUE
"1466","2015-02-22 1:00",7.2,0,0,FALSE
"1467","2015-02-22 2:00",7.3,0,0,FALSE
"1468","2015-02-22 3:00",7.3,1.3,0,TRUE
"1469","2015-02-22 4:00",7.3,0,0,FALSE
"1470","2015-02-22 5:00",7,0,0,FALSE
"1471","2015-02-22 6:00",6,0.8,0,TRUE
"1472","2015-02-22 7:00",5.4,0,0,FALSE
"1473","2015-02-22 8:00",4.4,0,0,FALSE
"1474","2015-02-22 9:00",3.3,0,0,FALSE
"1475","2015-02-22 10:00",3.7,0,0,FALSE
"1476","2015-02-22 11:00",4.2,0,0,FALSE
"1477","2015-02-22 12:00",5.2,0,0,FALSE
"1478","2015-02-22 13:00",4.8,0,0,FALSE
"1479","2015-02-22 14:00",4.3,0,0,FALSE
"1480","2015-02-22 15:00",4.8,0,0,FALSE
"1481","2015-02-22 16:00",4.5,0,0,FALSE
"1482","2015-02-22 17:00",3,0,0,FALSE
"1483","2015-02-22 18:00",1.9,0,0,FALSE
"1484","2015-02-22 19:00",1.3,0,0,FALSE
"1485","2015-02-22 20:00",1.1,0,0,FALSE
"1486","2015-02-22 21:00",1,0,0,FALSE
"1487","2015-02-22 22:00",0.8,0,0,FALSE
"1488","2015-02-22 23:00",0.9,0,0,FALSE
"1489","2015-02-17 0:00",4.7,0.5,0,TRUE
"1490","2015-02-17 1:00",4.7,0,0,FALSE
"1491","2015-02-17 2:00",4.7,0,0,FALSE
"1492","2015-02-17 3:00",4.3,0.2,0,TRUE
"1493","2015-02-17 4:00",3.9,0,0,FALSE
"1494","2015-02-17 5:00",3.4,0,0,FALSE
"1495","2015-02-17 6:00",3.3,0,0,FALSE
"1496","2015-02-17 7:00",3.3,0,0,FALSE
"1497","2015-02-17 8:00",3.3,0,0,FALSE
"1498","2015-02-17 9:00",3.7,0,0,FALSE
"1499","2015-02-17 10:00",4.6,0,0,FALSE
"1500","2015-02-17 11:00",5.1,0,0,FALSE
"1501","2015-02-17 12:00",4.6,0,0,FALSE
"1502","2015-02-17 13:00",3.3,0,0,FALSE
"1503","2015-02-17 14:00",3.5,0,0,FALSE
"1504","2015-02-17 15:00",3.3,0,0,FALSE
"1505","2015-02-17 16:00",2.9,0,0,FALSE
"1506","2015-02-17 17:00",3,0,0,FALSE
"1507","2015-02-17 18:00",3,0,0,FALSE
"1508","2015-02-17 19:00",2.9,0,0,FALSE
"1509","2015-02-17 20:00",2.6,0,0,FALSE
"1510","2015-02-17 21:00",2.3,0,0,FALSE
"1511","2015-02-17 22:00",2.2,0,0,FALSE
"1512","2015-02-17 23:00",2.1,0,0,FALSE
"1513","2015-02-18 0:00",2,0,0,FALSE
"1514","2015-02-18 1:00",1.9,0,0,FALSE
"1515","2015-02-18 2:00",1.8,0,0,FALSE
"1516","2015-02-18 3:00",1.6,0,0,FALSE
"1517","2015-02-18 4:00",1.4,0,0,FALSE
"1518","2015-02-18 5:00",1.4,0,0,FALSE
"1519","2015-02-18 6:00",1.5,0,0,FALSE
"1520","2015-02-18 7:00",1.5,0,0,FALSE
"1521","2015-02-18 8:00",1.5,0,0,FALSE
"1522","2015-02-18 9:00",1.7,0,0,FALSE
"1523","2015-02-18 10:00",1.8,0,0,FALSE
"1524","2015-02-18 11:00",2.7,0,0,FALSE
"1525","2015-02-18 12:00",3.1,0,0,FALSE
"1526","2015-02-18 13:00",2.8,0,0,FALSE
"1527","2015-02-18 14:00",3.1,0,0,FALSE
"1528","2015-02-18 15:00",3.2,0,0,FALSE
"1529","2015-02-18 16:00",2.3,0,0,FALSE
"1530","2015-02-18 17:00",2.7,0,0,FALSE
"1531","2015-02-18 18:00",2.4,0,0,FALSE
"1532","2015-02-18 19:00",2,0,0,FALSE
"1533","2015-02-18 20:00",2,0,0,FALSE
"1534","2015-02-18 21:00",2.1,0,0,FALSE
"1535","2015-02-18 22:00",2.1,0,0,FALSE
"1536","2015-02-18 23:00",2.1,0,0,FALSE
"1537","2015-02-19 0:00",1.6,0,0,FALSE
"1538","2015-02-19 1:00",0.8,0,0,FALSE
"1539","2015-02-19 2:00",0.7,0,0,FALSE
"1540","2015-02-19 3:00",0,0,0,FALSE
"1541","2015-02-19 4:00",-0.4,0,0,FALSE
"1542","2015-02-19 5:00",-1,0,0,FALSE
"1543","2015-02-19 6:00",-0.7,0,0,FALSE
"1544","2015-02-19 7:00",-1.5,0,0,FALSE
"1545","2015-02-19 8:00",-1.1,0,0,FALSE
"1546","2015-02-19 9:00",0.6,0,0,FALSE
"1547","2015-02-19 10:00",1.4,0,0,FALSE
"1548","2015-02-19 11:00",4.3,0,0,FALSE
"1549","2015-02-19 12:00",4.6,0,0,FALSE
"1550","2015-02-19 13:00",6.2,0,0,FALSE
"1551","2015-02-19 14:00",7,0,0,FALSE
"1552","2015-02-19 15:00",6.9,0,0,FALSE
"1553","2015-02-19 16:00",7.3,0,0,FALSE
"1554","2015-02-19 17:00",7.1,0,0,FALSE
"1555","2015-02-19 18:00",6.2,0,0,FALSE
"1556","2015-02-19 19:00",5.2,0,0,FALSE
"1557","2015-02-19 20:00",4.7,0,0,FALSE
"1558","2015-02-19 21:00",3.2,0,0,FALSE
"1559","2015-02-19 22:00",1.7,0,0,FALSE
"1560","2015-02-19 23:00",1.4,0,0,FALSE
"1561","2015-02-20 0:00",1,0,0,FALSE
"1562","2015-02-20 1:00",0.2,0,0,FALSE
"1563","2015-02-20 2:00",-0.3,0,0,FALSE
"1564","2015-02-20 3:00",-1.1,0,0,FALSE
"1565","2015-02-20 4:00",-1.7,0,0,FALSE
"1566","2015-02-20 5:00",-1.9,0,0,FALSE
"1567","2015-02-20 6:00",-1.9,0,0,FALSE
"1568","2015-02-20 7:00",-1.8,0,0,FALSE
"1569","2015-02-20 8:00",-1.3,0,0,FALSE
"1570","2015-02-20 9:00",0,0,0,FALSE
"1571","2015-02-20 10:00",2.5,0,0,FALSE
"1572","2015-02-20 11:00",4.6,0,0,FALSE
"1573","2015-02-20 12:00",7.7,0,0,FALSE
"1574","2015-02-20 13:00",9.6,0,0,FALSE
"1575","2015-02-20 14:00",11.3,0,0,FALSE
"1576","2015-02-20 15:00",10.6,0,0,FALSE
"1577","2015-02-20 16:00",11,0,0,FALSE
"1578","2015-02-20 17:00",10.3,0,0,FALSE
"1579","2015-02-20 18:00",9.9,0,0,FALSE
"1580","2015-02-20 19:00",9.3,0,0,FALSE
"1581","2015-02-20 20:00",9.4,0,0,FALSE
"1582","2015-02-20 21:00",9,0,0,FALSE
"1583","2015-02-20 22:00",8.9,0,0,FALSE
"1584","2015-02-20 23:00",8,0,0,FALSE
"1585","2015-02-21 0:00",6.9,0,0,FALSE
"1586","2015-02-21 1:00",7.2,0,0,FALSE
"1587","2015-02-21 2:00",6.1,0,0,FALSE
"1588","2015-02-21 3:00",6.8,0,0,FALSE
"1589","2015-02-21 4:00",7.2,0,0,FALSE
"1590","2015-02-21 5:00",7.1,0,0,FALSE
"1591","2015-02-21 6:00",6.4,0,0,FALSE
"1592","2015-02-21 7:00",6.6,0,0,FALSE
"1593","2015-02-21 8:00",6.7,0,0,FALSE
"1594","2015-02-21 9:00",7.2,0.1,0,TRUE
"1595","2015-02-21 10:00",7.1,0,0,FALSE
"1596","2015-02-21 11:00",6.9,0,0,FALSE
"1597","2015-02-21 12:00",7.2,0.4,0,TRUE
"1598","2015-02-21 13:00",6.8,0,0,FALSE
"1599","2015-02-21 14:00",6.9,0,0,FALSE
"1600","2015-02-21 15:00",6.9,2.5,0,TRUE
"1601","2015-02-21 16:00",7.1,0,0,FALSE
"1602","2015-02-21 17:00",6.9,0,0,FALSE
"1603","2015-02-21 18:00",7,2,0,TRUE
"1604","2015-02-21 19:00",6.8,0,0,FALSE
"1605","2015-02-21 20:00",6.9,0,0,FALSE
"1606","2015-02-21 21:00",6.9,0,0,FALSE
"1607","2015-02-21 22:00",7.2,0,0,FALSE
"1608","2015-02-21 23:00",7.4,0,0,FALSE
"1609","2015-02-22 0:00",7.5,0.5,0,TRUE
"1610","2015-02-22 1:00",7.3,0,0,FALSE
"1611","2015-02-22 2:00",7.2,0,0,FALSE
"1612","2015-02-22 3:00",7.4,0,0,FALSE
"1613","2015-02-22 4:00",7.3,0,0,FALSE
"1614","2015-02-22 5:00",7.3,0,0,FALSE
"1615","2015-02-22 6:00",7.5,1,0,TRUE
"1616","2015-02-22 7:00",7.1,0,0,FALSE
"1617","2015-02-22 8:00",7.2,0,0,FALSE
"1618","2015-02-22 9:00",6.4,1,0,TRUE
"1619","2015-02-22 10:00",6.3,0,0,FALSE
"1620","2015-02-22 11:00",6.6,0,0,FALSE
"1621","2015-02-22 12:00",7.3,0,0,FALSE
"1622","2015-02-22 13:00",8.2,0,0,FALSE
"1623","2015-02-22 14:00",7.9,0,0,FALSE
"1624","2015-02-22 15:00",8.3,0,0,FALSE
"1625","2015-02-22 16:00",8.1,0,0,FALSE
"1626","2015-02-22 17:00",4.9,0,0,FALSE
"1627","2015-02-22 18:00",3.8,0,0,FALSE
"1628","2015-02-22 19:00",2.9,0,0,FALSE
"1629","2015-02-22 20:00",2.3,0,0,FALSE
"1630","2015-02-22 21:00",1.7,0,0,FALSE
"1631","2015-02-22 22:00",1.5,0,0,FALSE
"1632","2015-02-22 23:00",1.4,0,0,FALSE
"1633","2015-02-17 0:00",4.7,0.2,0,TRUE
"1634","2015-02-17 1:00",4.8,0,0,FALSE
"1635","2015-02-17 2:00",4.3,0,0,FALSE
"1636","2015-02-17 3:00",4.1,0,0,FALSE
"1637","2015-02-17 4:00",3.7,0,0,FALSE
"1638","2015-02-17 5:00",3.1,0,0,FALSE
"1639","2015-02-17 6:00",3.1,0,0,FALSE
"1640","2015-02-17 7:00",3.1,0,0,FALSE
"1641","2015-02-17 8:00",3.1,0,0,FALSE
"1642","2015-02-17 9:00",3.3,0,0,FALSE
"1643","2015-02-17 10:00",3.9,0,0,FALSE
"1644","2015-02-17 11:00",3.7,0,0,FALSE
"1645","2015-02-17 12:00",4.7,0,0,FALSE
"1646","2015-02-17 13:00",4.5,0,0,FALSE
"1647","2015-02-17 14:00",3.9,0,0,FALSE
"1648","2015-02-17 15:00",3.7,0,0,FALSE
"1649","2015-02-17 16:00",3.6,0,0,FALSE
"1650","2015-02-17 17:00",3.2,0,0,FALSE
"1651","2015-02-17 18:00",2.6,0,0,FALSE
"1652","2015-02-17 19:00",2.4,0,0,FALSE
"1653","2015-02-17 20:00",2.3,0,0,FALSE
"1654","2015-02-17 21:00",2.1,0,0,FALSE
"1655","2015-02-17 22:00",1.8,0,0,FALSE
"1656","2015-02-17 23:00",1.6,0,0,FALSE
"1657","2015-02-18 0:00",1.5,0,0,FALSE
"1658","2015-02-18 1:00",1.3,0,0,FALSE
"1659","2015-02-18 2:00",1.3,0,0,FALSE
"1660","2015-02-18 3:00",1.1,0,0,FALSE
"1661","2015-02-18 4:00",1.2,0,0,FALSE
"1662","2015-02-18 5:00",1.2,0,0,FALSE
"1663","2015-02-18 6:00",1.1,0,0,FALSE
"1664","2015-02-18 7:00",1.1,0,0,FALSE
"1665","2015-02-18 8:00",1.1,0,0,FALSE
"1666","2015-02-18 9:00",1.3,0,0,FALSE
"1667","2015-02-18 10:00",1.6,0,0,FALSE
"1668","2015-02-18 11:00",2,0,0,FALSE
"1669","2015-02-18 12:00",2.7,0,0,FALSE
"1670","2015-02-18 13:00",3.2,0,0,FALSE
"1671","2015-02-18 14:00",2.8,0,0,FALSE
"1672","2015-02-18 15:00",3.6,0,0,FALSE
"1673","2015-02-18 16:00",3.4,0,0,FALSE
"1674","2015-02-18 17:00",2.5,0,0,FALSE
"1675","2015-02-18 18:00",2.3,0,0,FALSE
"1676","2015-02-18 19:00",1.9,0,0,FALSE
"1677","2015-02-18 20:00",1.7,0,0,FALSE
"1678","2015-02-18 21:00",1.5,0,0,FALSE
"1679","2015-02-18 22:00",1.4,0,0,FALSE
"1680","2015-02-18 23:00",1.3,0,0,FALSE
"1681","2015-02-19 0:00",1.1,0,0,FALSE
"1682","2015-02-19 1:00",1,0,0,FALSE
"1683","2015-02-19 2:00",0.2,0,0,FALSE
"1684","2015-02-19 3:00",-0.4,0,0,FALSE
"1685","2015-02-19 4:00",-1.2,0,0,FALSE
"1686","2015-02-19 5:00",-1.7,0,0,FALSE
"1687","2015-02-19 6:00",-1.7,0,0,FALSE
"1688","2015-02-19 7:00",-1.6,0,0,FALSE
"1689","2015-02-19 8:00",-1.8,0,0,FALSE
"1690","2015-02-19 9:00",-0.7,0,0,FALSE
"1691","2015-02-19 10:00",1.5,0,0,FALSE
"1692","2015-02-19 11:00",3.9,0,0,FALSE
"1693","2015-02-19 12:00",5.3,0,0,FALSE
"1694","2015-02-19 13:00",6.5,0,0,FALSE
"1695","2015-02-19 14:00",7.7,0,0,FALSE
"1696","2015-02-19 15:00",8.5,0,0,FALSE
"1697","2015-02-19 16:00",8.5,0,0,FALSE
"1698","2015-02-19 17:00",7.8,0,0,FALSE
"1699","2015-02-19 18:00",6.2,0,0,FALSE
"1700","2015-02-19 19:00",4.8,0,0,FALSE
"1701","2015-02-19 20:00",3.2,0,0,FALSE
"1702","2015-02-19 21:00",2.4,0,0,FALSE
"1703","2015-02-19 22:00",1.3,0,0,FALSE
"1704","2015-02-19 23:00",0.6,0,0,FALSE
"1705","2015-02-20 0:00",-0.1,0,0,FALSE
"1706","2015-02-20 1:00",-0.9,0,0,FALSE
"1707","2015-02-20 2:00",-1.5,0,0,FALSE
"1708","2015-02-20 3:00",-1.9,0,0,FALSE
"1709","2015-02-20 4:00",-2.5,0,0,FALSE
"1710","2015-02-20 5:00",-2.6,0,0,FALSE
"1711","2015-02-20 6:00",-2.9,0,0,FALSE
"1712","2015-02-20 7:00",-2.9,0,0,FALSE
"1713","2015-02-20 8:00",-3,0,0,FALSE
"1714","2015-02-20 9:00",-1.2,0,0,FALSE
"1715","2015-02-20 10:00",1.7,0,0,FALSE
"1716","2015-02-20 11:00",4.7,0,0,FALSE
"1717","2015-02-20 12:00",7.5,0,0,FALSE
"1718","2015-02-20 13:00",9.9,0,0,FALSE
"1719","2015-02-20 14:00",11.4,0,0,FALSE
"1720","2015-02-20 15:00",11.6,0,0,FALSE
"1721","2015-02-20 16:00",11.1,0,0,FALSE
"1722","2015-02-20 17:00",10.6,0,0,FALSE
"1723","2015-02-20 18:00",9.8,0,0,FALSE
"1724","2015-02-20 19:00",9.1,0,0,FALSE
"1725","2015-02-20 20:00",8.5,0,0,FALSE
"1726","2015-02-20 21:00",8.2,0,0,FALSE
"1727","2015-02-20 22:00",7.9,0,0,FALSE
"1728","2015-02-20 23:00",7.6,0,0,FALSE
"1729","2015-02-21 0:00",7.3,0,0,FALSE
"1730","2015-02-21 1:00",7.1,0,0,FALSE
"1731","2015-02-21 2:00",6.4,0,0,FALSE
"1732","2015-02-21 3:00",6.5,0,0,FALSE
"1733","2015-02-21 4:00",6.2,0,0,FALSE
"1734","2015-02-21 5:00",5.9,0,0,FALSE
"1735","2015-02-21 6:00",5.3,0.1,0,TRUE
"1736","2015-02-21 7:00",5.7,0,0,FALSE
"1737","2015-02-21 8:00",6,0,0,FALSE
"1738","2015-02-21 9:00",6.4,0,0,FALSE
"1739","2015-02-21 10:00",6.4,0,0,FALSE
"1740","2015-02-21 11:00",7.3,0,0,FALSE
"1741","2015-02-21 12:00",7,0.3,0,TRUE
"1742","2015-02-21 13:00",6.8,0,0,FALSE
"1743","2015-02-21 14:00",6.8,0,0,FALSE
"1744","2015-02-21 15:00",6.7,3.6,0,TRUE
"1745","2015-02-21 16:00",6.8,0,0,FALSE
"1746","2015-02-21 17:00",7,0,0,FALSE
"1747","2015-02-21 18:00",6.9,2.6,0,TRUE
"1748","2015-02-21 19:00",6.8,0,0,FALSE
"1749","2015-02-21 20:00",6.7,0,0,FALSE
"1750","2015-02-21 21:00",6.7,0.1,0,TRUE
"1751","2015-02-21 22:00",6.8,0,0,FALSE
"1752","2015-02-21 23:00",6.8,0,0,FALSE
"1753","2015-02-22 0:00",6.8,0,0,FALSE
"1754","2015-02-22 1:00",6.9,0,0,FALSE
"1755","2015-02-22 2:00",7.1,0,0,FALSE
"1756","2015-02-22 3:00",7.2,0,0,FALSE
"1757","2015-02-22 4:00",7.1,0,0,FALSE
"1758","2015-02-22 5:00",7.1,0,0,FALSE
"1759","2015-02-22 6:00",7.4,1,0,TRUE
"1760","2015-02-22 7:00",7.6,0,0,FALSE
"1761","2015-02-22 8:00",7,0,0,FALSE
"1762","2015-02-22 9:00",6.9,0,0,FALSE
"1763","2015-02-22 10:00",6.8,0,0,FALSE
"1764","2015-02-22 11:00",7.7,0,0,FALSE
"1765","2015-02-22 12:00",8.4,0,0,FALSE
"1766","2015-02-22 13:00",9.3,0,0,FALSE
"1767","2015-02-22 14:00",10.2,0,0,FALSE
"1768","2015-02-22 15:00",10.4,0,0,FALSE
"1769","2015-02-22 16:00",9.5,0,0,FALSE
"1770","2015-02-22 17:00",7.2,0,0,FALSE
"1771","2015-02-22 18:00",4.9,0,0,FALSE
"1772","2015-02-22 19:00",3.3,0,0,FALSE
"1773","2015-02-22 20:00",2.4,0,0,FALSE
"1774","2015-02-22 21:00",1.6,0,0,FALSE
"1775","2015-02-22 22:00",1.1,0,0,FALSE
"1776","2015-02-22 23:00",0.8,0,0,FALSE
"1777","2015-02-17 0:00",4.5,0,0,FALSE
"1778","2015-02-17 1:00",4.4,0,0,FALSE
"1779","2015-02-17 2:00",4,0,0,FALSE
"1780","2015-02-17 3:00",3.2,0,0,FALSE
"1781","2015-02-17 4:00",3.1,0,0,FALSE
"1782","2015-02-17 5:00",3.3,0,0,FALSE
"1783","2015-02-17 6:00",3.1,0,0,FALSE
"1784","2015-02-17 7:00",2.9,0,0,FALSE
"1785","2015-02-17 8:00",2.9,0,0,FALSE
"1786","2015-02-17 9:00",3.1,0,0,FALSE
"1787","2015-02-17 10:00",3.4,0,0,FALSE
"1788","2015-02-17 11:00",3.3,0,0,FALSE
"1789","2015-02-17 12:00",2.1,0.5,0,TRUE
"1790","2015-02-17 13:00",2.7,0,0,FALSE
"1791","2015-02-17 14:00",2.3,0,0,FALSE
"1792","2015-02-17 15:00",2.3,0,0,FALSE
"1793","2015-02-17 16:00",2.6,0,0,FALSE
"1794","2015-02-17 17:00",2.6,0,0,FALSE
"1795","2015-02-17 18:00",2.2,0,0,FALSE
"1796","2015-02-17 19:00",2.1,0,0,FALSE
"1797","2015-02-17 20:00",1.8,0,0,FALSE
"1798","2015-02-17 21:00",1.7,0,0,FALSE
"1799","2015-02-17 22:00",1.4,0,0,FALSE
"1800","2015-02-17 23:00",1.4,0,0,FALSE
"1801","2015-02-18 0:00",1.1,0,0,FALSE
"1802","2015-02-18 1:00",1.3,0,0,FALSE
"1803","2015-02-18 2:00",1.2,0,0,FALSE
"1804","2015-02-18 3:00",1.1,0,0,FALSE
"1805","2015-02-18 4:00",0.9,0,0,FALSE
"1806","2015-02-18 5:00",0.9,0,0,FALSE
"1807","2015-02-18 6:00",1,0,0,FALSE
"1808","2015-02-18 7:00",0.9,0,0,FALSE
"1809","2015-02-18 8:00",1,0,0,FALSE
"1810","2015-02-18 9:00",1.2,0,0,FALSE
"1811","2015-02-18 10:00",1.4,0,0,FALSE
"1812","2015-02-18 11:00",1.8,0,0,FALSE
"1813","2015-02-18 12:00",2.4,0,0,FALSE
"1814","2015-02-18 13:00",1.9,0,0,FALSE
"1815","2015-02-18 14:00",1.9,0,0,FALSE
"1816","2015-02-18 15:00",1.9,0,0,FALSE
"1817","2015-02-18 16:00",2.5,0,0,FALSE
"1818","2015-02-18 17:00",2.1,0,0,FALSE
"1819","2015-02-18 18:00",2,0,0,FALSE
"1820","2015-02-18 19:00",1.9,0,0,FALSE
"1821","2015-02-18 20:00",1.7,0,0,FALSE
"1822","2015-02-18 21:00",1.7,0,0,FALSE
"1823","2015-02-18 22:00",2.2,0,0,FALSE
"1824","2015-02-18 23:00",2.1,0,0,FALSE
"1825","2015-02-19 0:00",1.6,0,0,FALSE
"1826","2015-02-19 1:00",0.1,0,0,FALSE
"1827","2015-02-19 2:00",-1.3,0,0,FALSE
"1828","2015-02-19 3:00",-0.9,0,0,FALSE
"1829","2015-02-19 4:00",-2.4,0,0,FALSE
"1830","2015-02-19 5:00",-2.9,0,0,FALSE
"1831","2015-02-19 6:00",-2.5,0,0,FALSE
"1832","2015-02-19 7:00",-3.4,0,0,FALSE
"1833","2015-02-19 8:00",-3.2,0,0,FALSE
"1834","2015-02-19 9:00",-0.8,0,0,FALSE
"1835","2015-02-19 10:00",1.4,0,0,FALSE
"1836","2015-02-19 11:00",3,0,0,FALSE
"1837","2015-02-19 12:00",4.7,0,0,FALSE
"1838","2015-02-19 13:00",5.9,0,0,FALSE
"1839","2015-02-19 14:00",6.5,0,0,FALSE
"1840","2015-02-19 15:00",7.1,0,0,FALSE
"1841","2015-02-19 16:00",6.9,0,0,FALSE
"1842","2015-02-19 17:00",6.9,0,0,FALSE
"1843","2015-02-19 18:00",6.1,0,0,FALSE
"1844","2015-02-19 19:00",2.3,0,0,FALSE
"1845","2015-02-19 20:00",2.8,0,0,FALSE
"1846","2015-02-19 21:00",0.4,0,0,FALSE
"1847","2015-02-19 22:00",0.3,0,0,FALSE
"1848","2015-02-19 23:00",-1,0,0,FALSE
"1849","2015-02-20 0:00",-1.8,0,0,FALSE
"1850","2015-02-20 1:00",-2,0,0,FALSE
"1851","2015-02-20 2:00",-2.7,0,0,FALSE
"1852","2015-02-20 3:00",-2.9,0,0,FALSE
"1853","2015-02-20 4:00",-3.4,0,0,FALSE
"1854","2015-02-20 5:00",-2.9,0,0,FALSE
"1855","2015-02-20 6:00",-2.7,0,0,FALSE
"1856","2015-02-20 7:00",-2.7,0,0,FALSE
"1857","2015-02-20 8:00",-1.5,0,0,FALSE
"1858","2015-02-20 9:00",0.5,0,0,FALSE
"1859","2015-02-20 10:00",3,0,0,FALSE
"1860","2015-02-20 11:00",5.3,0,0,FALSE
"1861","2015-02-20 12:00",7.7,0,0,FALSE
"1862","2015-02-20 13:00",9.5,0,0,FALSE
"1863","2015-02-20 14:00",10.5,0,0,FALSE
"1864","2015-02-20 15:00",10.8,0,0,FALSE
"1865","2015-02-20 16:00",10.8,0,0,FALSE
"1866","2015-02-20 17:00",10.2,0,0,FALSE
"1867","2015-02-20 18:00",8.8,0,0,FALSE
"1868","2015-02-20 19:00",7.8,0,0,FALSE
"1869","2015-02-20 20:00",6.7,0,0,FALSE
"1870","2015-02-20 21:00",6.2,0,0,FALSE
"1871","2015-02-20 22:00",6.6,0,0,FALSE
"1872","2015-02-20 23:00",5.2,0,0,FALSE
"1873","2015-02-21 0:00",5.3,0,0,FALSE
"1874","2015-02-21 1:00",5,0,0,FALSE
"1875","2015-02-21 2:00",4.3,0,0,FALSE
"1876","2015-02-21 3:00",4.2,0,0,FALSE
"1877","2015-02-21 4:00",4.4,0,0,FALSE
"1878","2015-02-21 5:00",5.3,0,0,FALSE
"1879","2015-02-21 6:00",6.2,0,0,FALSE
"1880","2015-02-21 7:00",5.9,0,0,FALSE
"1881","2015-02-21 8:00",5.7,0,0,FALSE
"1882","2015-02-21 9:00",5.9,0,0,FALSE
"1883","2015-02-21 10:00",6.9,0,0,FALSE
"1884","2015-02-21 11:00",6.5,0,0,FALSE
"1885","2015-02-21 12:00",6.3,0.2,0,TRUE
"1886","2015-02-21 13:00",6,0,0,FALSE
"1887","2015-02-21 14:00",6.2,0,0,FALSE
"1888","2015-02-21 15:00",6.3,1.8,0,TRUE
"1889","2015-02-21 16:00",6.5,0,0,FALSE
"1890","2015-02-21 17:00",6.5,0,0,FALSE
"1891","2015-02-21 18:00",6.5,0.5,0,TRUE
"1892","2015-02-21 19:00",6.5,0,0,FALSE
"1893","2015-02-21 20:00",6.6,0,0,FALSE
"1894","2015-02-21 21:00",6.8,0.5,0,TRUE
"1895","2015-02-21 22:00",6.9,0,0,FALSE
"1896","2015-02-21 23:00",7,0,0,FALSE
"1897","2015-02-22 0:00",7.2,0,0,FALSE
"1898","2015-02-22 1:00",7.3,0,0,FALSE
"1899","2015-02-22 2:00",7.1,0,0,FALSE
"1900","2015-02-22 3:00",6.9,0.1,0,TRUE
"1901","2015-02-22 4:00",6.7,0,0,FALSE
"1902","2015-02-22 5:00",6.8,0,0,FALSE
"1903","2015-02-22 6:00",6.9,0.4,0,TRUE
"1904","2015-02-22 7:00",6.2,0,0,FALSE
"1905","2015-02-22 8:00",5.7,0,0,FALSE
"1906","2015-02-22 9:00",4.9,0,0,FALSE
"1907","2015-02-22 10:00",4.1,0,0,FALSE
"1908","2015-02-22 11:00",5.4,0,0,FALSE
"1909","2015-02-22 12:00",6.2,0,0,FALSE
"1910","2015-02-22 13:00",6.3,0,0,FALSE
