날짜,분,출발시간,연휴길이,눈비,1종 교통량,2종 교통량,서울인구수 ,소요시간
2018-02-14,4,19,4,FALSE,9387736,154941,10049607,164
2018-02-14,5,19,4,FALSE,9387736,154941,10049607,166
2018-02-14,6,19,4,FALSE,9387736,154941,10049607,164
2018-02-14,7,19,4,FALSE,9387736,154941,10049607,164
2018-02-14,8,19,4,FALSE,9387736,154941,10049607,164
2018-02-14,9,19,4,FALSE,9387736,154941,10049607,164
2018-02-14,10,19,4,FALSE,9387736,154941,10049607,141
2018-02-14,11,19,4,FALSE,9387736,154941,10049607,163
2018-02-14,12,19,4,FALSE,9387736,154941,10049607,165
2020-01-23,1,19,4,FALSE,37614683,636968,9911088,165
2020-01-23,2,19,4,FALSE,37614683,636968,9911088,169
2020-01-23,3,19,4,FALSE,37614683,636968,9911088,170
2020-01-23,4,19,4,FALSE,37614683,636968,9911088,178
2020-01-23,5,19,4,FALSE,37614683,636968,9911088,174
2020-01-23,6,19,4,FALSE,37614683,636968,9911088,175
2020-01-23,7,19,4,FALSE,37614683,636968,9911088,177
2020-01-23,8,19,4,FALSE,37614683,636968,9911088,179
2020-01-23,9,19,4,FALSE,37614683,636968,9911088,179
2020-01-23,10,19,4,FALSE,37614683,636968,9911088,179
2020-01-23,11,19,4,FALSE,37614683,636968,9911088,180
2020-01-23,12,19,4,FALSE,37614683,636968,9911088,180
2013-02-08,1,20,3,FALSE,13599182,486769,10388055,200
2013-02-08,2,20,3,FALSE,13599182,486769,10388055,201
2013-02-08,3,20,3,FALSE,13599182,486769,10388055,203
2013-02-08,4,20,3,FALSE,13599182,486769,10388055,207
2013-02-08,5,20,3,FALSE,13599182,486769,10388055,205
2013-02-08,6,20,3,FALSE,13599182,486769,10388055,203
2013-02-08,7,20,3,FALSE,13599182,486769,10388055,207
2013-02-08,8,20,3,FALSE,13599182,486769,10388055,207
2013-02-08,9,20,3,FALSE,13599182,486769,10388055,207
2013-02-08,10,20,3,FALSE,13599182,486769,10388055,206
2013-02-08,11,20,3,FALSE,13599182,486769,10388055,206
2013-02-08,12,20,3,FALSE,13599182,486769,10388055,207
2014-01-29,1,20,4,FALSE,12710244,405901,10369593,229
2014-01-29,2,20,4,FALSE,12710244,405901,10369593,227
2014-01-29,3,20,4,FALSE,12710244,405901,10369593,232
2014-01-29,4,20,4,FALSE,12710244,405901,10369593,230
2014-01-29,5,20,4,FALSE,12710244,405901,10369593,233
2014-01-29,6,20,4,FALSE,12710244,405901,10369593,236
2014-01-29,7,20,4,FALSE,12710244,405901,10369593,235
2014-01-29,8,20,4,FALSE,12710244,405901,10369593,233
2014-01-29,9,20,4,FALSE,12710244,405901,10369593,232
2014-01-29,10,20,4,FALSE,12710244,405901,10369593,236
2014-01-29,11,20,4,FALSE,12710244,405901,10369593,234
2014-01-29,12,20,4,FALSE,12710244,405901,10369593,235
2015-02-17,1,20,5,FALSE,11171349,323293,10297138,235
2015-02-17,2,20,5,FALSE,11171349,323293,10297138,234
2015-02-17,3,20,5,FALSE,11171349,323293,10297138,236
2015-02-17,4,20,5,FALSE,11171349,323293,10297138,236
2015-02-17,5,20,5,FALSE,11171349,323293,10297138,237
2015-02-17,6,20,5,FALSE,11171349,323293,10297138,239
2015-02-17,7,20,5,FALSE,11171349,323293,10297138,240
2015-02-17,8,20,5,FALSE,11171349,323293,10297138,260
2015-02-17,9,20,5,FALSE,11171349,323293,10297138,239
2015-02-17,10,20,5,FALSE,11171349,323293,10297138,238
2015-02-17,11,20,5,FALSE,11171349,323293,10297138,236
2015-02-17,12,20,5,FALSE,11171349,323293,10297138,238
2017-01-26,1,20,4,TRUE,8327714,134453,10124579,187
2017-01-26,2,20,4,TRUE,8327714,134453,10124579,188
2017-01-26,3,20,4,TRUE,8327714,134453,10124579,186
2017-01-26,4,20,4,TRUE,8327714,134453,10124579,178
2017-01-26,5,20,4,TRUE,8327714,134453,10124579,183
2017-01-26,6,20,4,TRUE,8327714,134453,10124579,183
2017-01-26,7,20,4,TRUE,8327714,134453,10124579,184
2017-01-26,8,20,4,TRUE,8327714,134453,10124579,184
2017-01-26,9,20,4,TRUE,8327714,134453,10124579,184
2017-01-26,10,20,4,TRUE,8327714,134453,10124579,186
2017-01-26,11,20,4,TRUE,8327714,134453,10124579,185
2017-01-26,12,20,4,TRUE,8327714,134453,10124579,188
2018-02-14,1,20,4,FALSE,7572362,108346,10049607,159
2018-02-14,2,20,4,FALSE,7572362,108346,10049607,167
2018-02-14,3,20,4,FALSE,7572362,108346,10049607,166
2018-02-14,4,20,4,FALSE,7572362,108346,10049607,167
2018-02-14,5,20,4,FALSE,7572362,108346,10049607,170
2018-02-14,6,20,4,FALSE,7572362,108346,10049607,169
2018-02-14,7,20,4,FALSE,7572362,108346,10049607,171
2018-02-14,8,20,4,FALSE,7572362,108346,10049607,170
2018-02-14,9,20,4,FALSE,7572362,108346,10049607,169
2018-02-14,10,20,4,FALSE,7572362,108346,10049607,170
2018-02-14,11,20,4,FALSE,7572362,108346,10049607,168
2018-02-14,12,20,4,FALSE,7572362,108346,10049607,167
2020-01-23,1,20,4,FALSE,29794437,488107,9911088,180
2020-01-23,2,20,4,FALSE,29794437,488107,9911088,182
2020-01-23,3,20,4,FALSE,29794437,488107,9911088,177
2020-01-23,4,20,4,FALSE,29794437,488107,9911088,191
2020-01-23,5,20,4,FALSE,29794437,488107,9911088,183
2020-01-23,6,20,4,FALSE,29794437,488107,9911088,184
2020-01-23,7,20,4,FALSE,29794437,488107,9911088,182
2020-01-23,8,20,4,FALSE,29794437,488107,9911088,188
2020-01-23,9,20,4,FALSE,29794437,488107,9911088,188
2020-01-23,10,20,4,FALSE,29794437,488107,9911088,188
2020-01-23,11,20,4,FALSE,29794437,488107,9911088,191
2020-01-23,12,20,4,FALSE,29794437,488107,9911088,190
2013-02-08,1,21,3,TRUE,11220101,374074,10388055,210
2013-02-08,2,21,3,TRUE,11220101,374074,10388055,211
2013-02-08,3,21,3,TRUE,11220101,374074,10388055,200
2013-02-08,4,21,3,TRUE,11220101,374074,10388055,213
2013-02-08,5,21,3,TRUE,11220101,374074,10388055,215
2013-02-08,6,21,3,TRUE,11220101,374074,10388055,214
2013-02-08,7,21,3,TRUE,11220101,374074,10388055,216
2013-02-08,8,21,3,TRUE,11220101,374074,10388055,216
2013-02-08,9,21,3,TRUE,11220101,374074,10388055,214
2013-02-08,10,21,3,TRUE,11220101,374074,10388055,214
2013-02-08,11,21,3,TRUE,11220101,374074,10388055,215
2013-02-08,12,21,3,TRUE,11220101,374074,10388055,215
2014-01-29,1,21,4,FALSE,10473982,311397,10369593,235
2014-01-29,2,21,4,FALSE,10473982,311397,10369593,232
2014-01-29,3,21,4,FALSE,10473982,311397,10369593,228
2014-01-29,4,21,4,FALSE,10473982,311397,10369593,226
2014-01-29,5,21,4,FALSE,10473982,311397,10369593,224
2014-01-29,6,21,4,FALSE,10473982,311397,10369593,223
2014-01-29,7,21,4,FALSE,10473982,311397,10369593,222
2014-01-29,8,21,4,FALSE,10473982,311397,10369593,224
2014-01-29,9,21,4,FALSE,10473982,311397,10369593,224
2014-01-29,10,21,4,FALSE,10473982,311397,10369593,225
2014-01-29,11,21,4,FALSE,10473982,311397,10369593,225
2014-01-29,12,21,4,FALSE,10473982,311397,10369593,227
2015-02-17,1,21,5,FALSE,9194389,240153,10297138,243
2015-02-17,2,21,5,FALSE,9194389,240153,10297138,242
2015-02-17,3,21,5,FALSE,9194389,240153,10297138,245
2015-02-17,4,21,5,FALSE,9194389,240153,10297138,260
2015-02-17,5,21,5,FALSE,9194389,240153,10297138,244
2015-02-17,6,21,5,FALSE,9194389,240153,10297138,243
2015-02-17,7,21,5,FALSE,9194389,240153,10297138,242
2015-02-17,8,21,5,FALSE,9194389,240153,10297138,241
2015-02-17,9,21,5,FALSE,9194389,240153,10297138,242
2015-02-17,10,21,5,FALSE,9194389,240153,10297138,240
2015-02-17,11,21,5,FALSE,9194389,240153,10297138,244
2015-02-17,12,21,5,FALSE,9194389,240153,10297138,245
2017-01-26,1,21,4,TRUE,6816494,93863,10124579,198
2017-01-26,2,21,4,TRUE,6816494,93863,10124579,199
2017-01-26,3,21,4,TRUE,6816494,93863,10124579,204
2017-01-26,4,21,4,TRUE,6816494,93863,10124579,208
2017-01-26,5,21,4,TRUE,6816494,93863,10124579,209
2017-01-26,6,21,4,TRUE,6816494,93863,10124579,207
2017-01-26,7,21,4,TRUE,6816494,93863,10124579,206
2017-01-26,8,21,4,TRUE,6816494,93863,10124579,205
2017-01-26,9,21,4,TRUE,6816494,93863,10124579,204
2017-01-26,10,21,4,TRUE,6816494,93863,10124579,205
2017-01-26,11,21,4,TRUE,6816494,93863,10124579,208
2017-01-26,12,21,4,TRUE,6816494,93863,10124579,207
2018-02-14,1,21,4,FALSE,6205753,77044,10049607,179
2018-02-14,2,21,4,FALSE,6205753,77044,10049607,178
2018-02-14,3,21,4,FALSE,6205753,77044,10049607,177
2018-02-14,4,21,4,FALSE,6205753,77044,10049607,164
2018-02-14,5,21,4,FALSE,6205753,77044,10049607,180
2018-02-14,6,21,4,FALSE,6205753,77044,10049607,181
2018-02-14,7,21,4,FALSE,6205753,77044,10049607,180
2018-02-14,8,21,4,FALSE,6205753,77044,10049607,178
2018-02-14,9,21,4,FALSE,6205753,77044,10049607,180
2018-02-14,10,21,4,FALSE,6205753,77044,10049607,179
2018-02-14,11,21,4,FALSE,6205753,77044,10049607,180
2018-02-14,12,21,4,FALSE,6205753,77044,10049607,179
2020-01-23,1,21,4,FALSE,22938920,417156,9911088,195
2020-01-23,2,21,4,FALSE,22938920,417156,9911088,193
2020-01-23,3,21,4,FALSE,22938920,417156,9911088,181
2020-01-23,4,21,4,FALSE,22938920,417156,9911088,175
2020-01-23,5,21,4,FALSE,22938920,417156,9911088,171
2020-01-23,6,21,4,FALSE,22938920,417156,9911088,170
2020-01-23,7,21,4,FALSE,22938920,417156,9911088,171
2020-01-23,8,21,4,FALSE,22938920,417156,9911088,172
2020-01-23,9,21,4,FALSE,22938920,417156,9911088,170
2020-01-23,10,21,4,FALSE,22938920,417156,9911088,170
2020-01-23,11,21,4,FALSE,22938920,417156,9911088,170
2020-01-23,12,21,4,FALSE,22938920,417156,9911088,168
2013-02-08,1,22,3,FALSE,8291072,297572,10388055,200
2013-02-08,2,22,3,FALSE,8291072,297572,10388055,192
2013-02-08,3,22,3,FALSE,8291072,297572,10388055,187
2013-02-08,4,22,3,FALSE,8291072,297572,10388055,202
2013-02-08,5,22,3,FALSE,8291072,297572,10388055,188
2013-02-08,6,22,3,FALSE,8291072,297572,10388055,187
2013-02-08,7,22,3,FALSE,8291072,297572,10388055,185
2013-02-08,8,22,3,FALSE,8291072,297572,10388055,186
2013-02-08,9,22,3,FALSE,8291072,297572,10388055,187
2013-02-08,10,22,3,FALSE,8291072,297572,10388055,188
2013-02-08,11,22,3,FALSE,8291072,297572,10388055,187
2013-02-08,12,22,3,FALSE,8291072,297572,10388055,185
2014-01-29,1,22,4,FALSE,7763743,239495,10369593,224
2014-01-29,2,22,4,FALSE,7763743,239495,10369593,225
2014-01-29,3,22,4,FALSE,7763743,239495,10369593,227
2014-01-29,4,22,4,FALSE,7763743,239495,10369593,228
2014-01-29,5,22,4,FALSE,7763743,239495,10369593,228
2014-01-29,6,22,4,FALSE,7763743,239495,10369593,228
2014-01-29,7,22,4,FALSE,7763743,239495,10369593,228
2014-01-29,8,22,4,FALSE,7763743,239495,10369593,226
2014-01-29,9,22,4,FALSE,7763743,239495,10369593,227
2014-01-29,10,22,4,FALSE,7763743,239495,10369593,225
2014-01-29,11,22,4,FALSE,7763743,239495,10369593,227
2014-01-29,12,22,4,FALSE,7763743,239495,10369593,226
2015-02-17,1,22,5,FALSE,6796676,185327,10297138,247
2015-02-17,2,22,5,FALSE,6796676,185327,10297138,246
2015-02-17,3,22,5,FALSE,6796676,185327,10297138,248
2015-02-17,4,22,5,FALSE,6796676,185327,10297138,248
2015-02-17,5,22,5,FALSE,6796676,185327,10297138,249
2015-02-17,6,22,5,FALSE,6796676,185327,10297138,247
2015-02-17,7,22,5,FALSE,6796676,185327,10297138,249
2015-02-17,8,22,5,FALSE,6796676,185327,10297138,251
2015-02-17,9,22,5,FALSE,6796676,185327,10297138,250
2015-02-17,10,22,5,FALSE,6796676,185327,10297138,248
2015-02-17,11,22,5,FALSE,6796676,185327,10297138,248
2015-02-17,12,22,5,FALSE,6796676,185327,10297138,249
2017-01-26,1,22,4,TRUE,4954720,70169,10124579,212
2017-01-26,2,22,4,TRUE,4954720,70169,10124579,220
2017-01-26,3,22,4,TRUE,4954720,70169,10124579,200
2017-01-26,4,22,4,TRUE,4954720,70169,10124579,211
2017-01-26,5,22,4,TRUE,4954720,70169,10124579,211
2017-01-26,6,22,4,TRUE,4954720,70169,10124579,211
2017-01-26,7,22,4,TRUE,4954720,70169,10124579,212
2017-01-26,8,22,4,TRUE,4954720,70169,10124579,212
2017-01-26,9,22,4,TRUE,4954720,70169,10124579,210
2017-01-26,10,22,4,TRUE,4954720,70169,10124579,210
2017-01-26,11,22,4,TRUE,4954720,70169,10124579,211
2017-01-26,12,22,4,TRUE,4954720,70169,10124579,212
2018-02-14,1,22,4,FALSE,4511182,58402,10049607,175
2018-02-14,2,22,4,FALSE,4511182,58402,10049607,171
2018-02-14,3,22,4,FALSE,4511182,58402,10049607,170
2018-02-14,4,22,4,FALSE,4511182,58402,10049607,169
2018-02-14,5,22,4,FALSE,4511182,58402,10049607,170
2018-02-14,6,22,4,FALSE,4511182,58402,10049607,169
2018-02-14,7,22,4,FALSE,4511182,58402,10049607,170
2018-02-14,8,22,4,FALSE,4511182,58402,10049607,170
2018-02-14,9,22,4,FALSE,4511182,58402,10049607,170
2018-02-14,10,22,4,FALSE,4511182,58402,10049607,171
2018-02-14,11,22,4,FALSE,4511182,58402,10049607,172
2018-02-14,12,22,4,FALSE,4511182,58402,10049607,171
2020-01-23,1,22,4,FALSE,15357956,360587,9911088,167
2020-01-23,2,22,4,FALSE,15357956,360587,9911088,170
2020-01-23,3,22,4,FALSE,15357956,360587,9911088,169
2020-01-23,4,22,4,FALSE,15357956,360587,9911088,172
2020-01-23,5,22,4,FALSE,15357956,360587,9911088,176
2020-01-23,6,22,4,FALSE,15357956,360587,9911088,175
2020-01-23,7,22,4,FALSE,15357956,360587,9911088,175
2020-01-23,8,22,4,FALSE,15357956,360587,9911088,174
2020-01-23,9,22,4,FALSE,15357956,360587,9911088,175
2020-01-23,10,22,4,FALSE,15357956,360587,9911088,176
2020-01-23,11,22,4,FALSE,15357956,360587,9911088,175
2020-01-23,12,22,4,FALSE,15357956,360587,9911088,176
2013-02-08,1,23,3,FALSE,5655106,239321,10388055,175
2013-02-08,2,23,3,FALSE,5655106,239321,10388055,150
2013-02-08,3,23,3,FALSE,5655106,239321,10388055,160
2013-02-08,4,23,3,FALSE,5655106,239321,10388055,170
2013-02-08,5,23,3,FALSE,5655106,239321,10388055,107
2013-02-08,6,23,3,FALSE,5655106,239321,10388055,101
2013-02-08,7,23,3,FALSE,5655106,239321,10388055,94
2013-02-08,8,23,3,FALSE,5655106,239321,10388055,96
2013-02-08,9,23,3,FALSE,5655106,239321,10388055,96
2013-02-08,10,23,3,FALSE,5655106,239321,10388055,91
2013-02-08,11,23,3,FALSE,5655106,239321,10388055,90
2013-02-08,12,23,3,FALSE,5655106,239321,10388055,40
2014-01-29,1,23,4,FALSE,5279820,199497,10369593,189
2014-01-29,2,23,4,FALSE,5279820,199497,10369593,200
2014-01-29,3,23,4,FALSE,5279820,199497,10369593,180
2014-01-29,4,23,4,FALSE,5279820,199497,10369593,240
2014-01-29,5,23,4,FALSE,5279820,199497,10369593,114
2014-01-29,6,23,4,FALSE,5279820,199497,10369593,111
2014-01-29,7,23,4,FALSE,5279820,199497,10369593,104
2014-01-29,8,23,4,FALSE,5279820,199497,10369593,102
2014-01-29,9,23,4,FALSE,5279820,199497,10369593,99
2014-01-29,10,23,4,FALSE,5279820,199497,10369593,101
2014-01-29,11,23,4,FALSE,5279820,199497,10369593,103
2014-01-29,12,23,4,FALSE,5279820,199497,10369593,101
2015-02-17,1,23,5,FALSE,4636096,157563,10297138,179
2015-02-17,2,23,5,FALSE,4636096,157563,10297138,510
2015-02-17,3,23,5,FALSE,4636096,157563,10297138,230
2015-02-17,4,23,5,FALSE,4636096,157563,10297138,237
2015-02-17,5,23,5,FALSE,4636096,157563,10297138,102
2015-02-17,6,23,5,FALSE,4636096,157563,10297138,101
2015-02-17,7,23,5,FALSE,4636096,157563,10297138,101
2015-02-17,8,23,5,FALSE,4636096,157563,10297138,99
2015-02-17,9,23,5,FALSE,4636096,157563,10297138,94
2015-02-17,10,23,5,FALSE,4636096,157563,10297138,89
2015-02-17,11,23,5,FALSE,4636096,157563,10297138,88
2015-02-17,12,23,5,FALSE,4636096,157563,10297138,88
2017-01-26,1,23,4,TRUE,3336994,61849,10124579,184
2017-01-26,2,23,4,TRUE,3336994,61849,10124579,198
2017-01-26,3,23,4,TRUE,3336994,61849,10124579,154
2017-01-26,4,23,4,TRUE,3336994,61849,10124579,178
2017-01-26,5,23,4,TRUE,3336994,61849,10124579,115
2017-01-26,6,23,4,TRUE,3336994,61849,10124579,108
2017-01-26,7,23,4,TRUE,3336994,61849,10124579,106
2017-01-26,8,23,4,TRUE,3336994,61849,10124579,103
2017-01-26,9,23,4,TRUE,3336994,61849,10124579,101
2017-01-26,10,23,4,TRUE,3336994,61849,10124579,103
2017-01-26,11,23,4,TRUE,3336994,61849,10124579,100
2017-01-26,12,23,4,TRUE,3336994,61849,10124579,99
2018-02-14,1,23,4,FALSE,3057070,55743,10049607,127
2018-02-14,2,23,4,FALSE,3057070,55743,10049607,158
2018-02-14,3,23,4,FALSE,3057070,55743,10049607,9
2018-02-14,4,23,4,FALSE,3057070,55743,10049607,188
2018-02-14,5,23,4,FALSE,3057070,55743,10049607,83
2018-02-14,6,23,4,FALSE,3057070,55743,10049607,85
2018-02-14,7,23,4,FALSE,3057070,55743,10049607,86
2018-02-14,8,23,4,FALSE,3057070,55743,10049607,83
2018-02-14,9,23,4,FALSE,3057070,55743,10049607,81
2018-02-14,10,23,4,FALSE,3057070,55743,10049607,82
2018-02-14,11,23,4,FALSE,3057070,55743,10049607,83
2018-02-14,12,23,4,FALSE,3057070,55743,10049607,83
2020-01-23,1,23,4,FALSE,9510468,370481,9911088,183
2020-01-23,2,23,4,FALSE,9510468,370481,9911088,189
2020-01-23,3,23,4,FALSE,9510468,370481,9911088,178
2020-01-23,4,23,4,FALSE,9510468,370481,9911088,180
2020-01-23,5,23,4,FALSE,9510468,370481,9911088,177.5
2020-01-23,6,23,4,FALSE,9510468,370481,9911088,175.5
2020-01-23,7,23,4,FALSE,9510468,370481,9911088,173.5
2020-01-23,8,23,4,FALSE,9510468,370481,9911088,171.5
2020-01-23,9,23,4,FALSE,9510468,370481,9911088,169.5
2020-01-23,10,23,4,FALSE,9510468,370481,9911088,167.5
2020-01-23,11,23,4,FALSE,9510468,370481,9911088,165.5
2020-01-23,12,23,4,FALSE,9510468,370481,9911088,163.5
